Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,13.590557552396035,0.9241652559896659,3.075836737269302,124.0
00:01,13.31190213104484,0.993065181723226,6.445287437295377,118.0
00:02,21.395522880577623,1.1635308154507191,15.550563382836874,122.0
00:03,17.88792889868337,0.9211491623359573,14.000581651413743,144.0
00:04,13.843854095360493,1.1982644853551463,7.66131754313049,145.0
00:05,12.941218422396656,0.8184098913200396,14.661121665373534,84.0
00:06,13.550837171905018,1.1321579822066141,19.225575637060064,148.0
00:07,14.799211420466532,1.2317964556308785,5.080389951336031,87.0
00:08,16.579146220657492,1.1679853332941594,17.576989050415737,87.0
00:09,12.877786126329774,1.1449983539788804,18.21460151928029,85.0
00:10,16.136765999968365,1.1460001265714816,5.314661275521422,90.0
00:11,14.97503608717996,1.2370340705833123,12.187201924565711,123.0
00:12,20.9430559327891,0.9051943630588641,9.096874410707352,84.0
00:13,20.38158826301506,1.2953030491464215,10.197248505339726,141.0
00:14,21.580922795839147,1.1365978556250314,6.470550848561302,86.0
00:15,16.763021026961642,0.8226493098843605,2.838332206876646,85.0
00:16,20.084115851632042,1.1969078443573835,2.07550688489472,129.0
00:17,19.944455078893665,0.833893219880333,6.894786214728866,76.0
00:18,19.969844092676777,1.0883083689396633,12.071749651071613,120.0
00:19,16.312961435568013,0.9675382692307137,9.038899300465964,117.0
00:20,13.029979111198408,1.2861643083172534,3.5914622756369585,103.0
00:21,13.836639057277516,0.8855559009764155,4.870402778833909,110.0
00:22,15.043074874435371,1.049926169200346,14.324463713368718,126.0
00:23,17.47791328593008,1.299256666117374,2.2499767959884642,106.0
00:24,13.750377495866005,1.2840763848905277,5.171073475342427,71.0
00:25,21.64708295703071,1.083536460253873,1.370548905784723,150.0
00:26,18.62180308411717,0.918639265694648,9.840632846175003,130.0
00:27,16.581041447982045,1.0557725116674344,6.432316766541469,92.0
00:28,20.57327293868018,0.8095896989560817,4.618176626305363,73.0
00:29,14.290731855736455,0.8592883287780071,6.799128111614612,107.0
00:30,19.050485391361526,1.0636725369419173,3.1041133067861337,120.0
00:31,21.863851427296282,1.1291753121255734,1.188342387953687,84.0
00:32,13.6932377782376,1.1967430662634335,2.0493703641513994,117.0
00:33,14.810759308190029,0.991566445828143,16.14255858349897,88.0
00:34,21.683505337351324,1.2807208832233141,16.187854750962792,89.0
00:35,19.84356496804273,0.8649077050935595,7.357881794345069,110.0
00:36,13.475649292448562,1.2513180507287136,9.439787319594144,94.0
00:37,18.5348642186254,0.9184252038050192,19.18359983799265,112.0
00:38,19.412984995695595,1.1701489588863776,11.588016926220405,96.0
00:39,17.74245508256316,1.2487402620181198,5.4358727297501375,91.0
00:40,21.862294588489593,0.8854944625393893,2.3822680995463474,71.0
00:41,16.27962751172041,1.1108560735426254,16.759387282532316,102.0
00:42,14.586951929073932,0.9528336303760909,2.692371179016506,127.0
00:43,14.726018159022383,1.2892113193267103,7.315181746534702,97.0
00:44,17.87611980960581,1.0574693037039546,3.7473016763769085,109.0
