Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,15.730882107160616,1.2695096652998974,8.082287901014917,197.0
00:01,19.064330517201835,0.9486576438528683,2.068950511337775,255.0
00:02,15.06711228072372,0.8991132208912007,6.782636294130276,256.0
00:03,12.142637381334223,1.2001095990802886,17.25564638786649,207.0
00:04,16.889298740157038,0.9912418025599126,18.323189823566103,275.0
00:05,14.125034648740797,1.238847815794403,19.721971973470815,212.0
00:06,20.250218245289066,1.0185340788439496,14.494637812540464,255.0
00:07,16.48025254522002,0.9786566188615768,9.83990312060837,195.0
00:08,19.937184155894872,0.8053905938111643,2.5898137429114976,269.0
00:09,18.24952266460899,1.2739514801298426,10.179780559643918,230.0
00:10,12.81626341148647,1.2109260048768404,9.492649525614487,245.0
00:11,12.11069586189191,1.2599361874347546,15.488873990231841,202.0
00:12,13.4399956438879,1.0923725335465067,15.73341349688472,197.0
00:13,21.82517250836119,1.1793423144741524,13.095567027117447,270.0
00:14,22.019120492002646,1.0620833465094626,16.057811855423143,270.0
00:15,13.84598084479703,0.8546007537439035,4.94243475604309,200.0
00:16,15.159926100205379,0.9087881986357479,16.67976436458868,250.0
00:17,12.264213063926938,1.2845561312153686,13.721963225414592,244.0
00:18,17.821368585989415,1.216470926440173,18.19637234762658,215.0
00:19,18.711910194991393,0.8340479807430395,10.218571026026972,254.0
00:20,20.951662266806327,0.9191649862959574,2.9583400480737176,216.0
00:21,21.800714054644114,1.175507903947261,16.81659416781537,203.0
00:22,14.180811034567693,0.8078464216307211,11.417639206455316,262.0
00:23,20.939144002315768,1.106669125288384,17.21940720424366,240.0
00:24,14.378821772383413,0.8536674694671436,15.964622537415059,210.0
00:25,17.15687692715718,0.8452907077468642,9.276791123006028,234.0
00:26,13.938457297090512,1.269302239296948,13.215749423073863,219.0
00:27,21.23997273702659,1.1934381989519036,15.733444294385388,211.0
00:28,18.5820173577442,1.2808739155294793,1.6082394106786513,256.0
00:29,14.789296971011916,1.1117744728698118,5.751468553968639,226.0
