Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,13.184420499485476,1.1247089269016528,12.4924429927418,176.0
00:01,15.16909820344794,1.2013774907576906,8.8092645962979,202.0
00:02,20.031260999316814,1.154916344675685,4.1111692824220425,148.0
00:03,21.08651143030268,0.8221887009900664,17.75590685514493,154.0
00:04,12.905178751974304,0.8868240992845688,3.1876884786168658,187.0
00:05,12.479716634049153,1.144317577341715,16.60295068048646,218.0
00:06,19.619811464952605,0.84069824090984,2.9747484223653076,168.0
00:07,19.699007296883835,0.9478025776143226,4.600684849161622,160.0
00:08,18.29334000107544,1.0191675815043113,13.941920617654532,200.0
00:09,17.359712449337366,0.9977820639127002,0.048261213204059406,182.0
00:10,15.890702520898873,0.965234554393429,5.845328026557388,197.0
00:11,14.74878058589038,0.9189295683248261,11.730065220227438,153.0
00:12,13.180245445282955,0.8273506357505382,2.1444454942538704,191.0
00:13,18.276332896133802,1.2910058379207148,18.07120301359476,203.0
00:14,16.32824345524229,1.1277320929295678,7.7831023217857265,186.0
00:15,14.148323580903746,1.1857491819525512,16.144323608510298,185.0
00:16,19.580460329769075,1.1996745055757536,12.813494005216583,214.0
00:17,18.00636466188028,1.13805542438381,6.197643510814812,202.0
00:18,16.08823749140763,0.9212536679320884,18.626073183017276,169.0
00:19,16.591314526466732,1.2927984728925062,4.891210081815222,167.0
00:20,15.862537934107813,0.8766856706328988,17.129963828338376,188.0
00:21,14.065358313147325,1.2821190129250364,8.045855239332255,208.0
00:22,19.613551100322002,1.0614487028703743,15.775110796706048,169.0
00:23,20.606650329929227,0.9735534994083479,13.628127109144486,165.0
00:24,15.796179080144134,0.8804175401080977,17.387311763960813,216.0
00:25,12.231676958467256,1.1007829611495794,10.387386187986106,153.0
00:26,16.2756256937685,1.0019276181564287,0.6761179090915315,221.0
00:27,21.592367300134946,0.8618655103019943,13.837697033753642,208.0
00:28,14.678578670396519,0.8748150131464383,12.238863200841738,172.0
00:29,16.354153950772268,1.139934911600743,18.675582798461264,177.0
00:30,15.610859593312446,0.8548831192270254,16.263949804018523,217.0
00:31,19.210271208938444,1.1325245271977837,11.548721842137383,201.0
00:32,20.670787984162793,1.0424950589282926,2.2287250663571867,192.0
00:33,14.301240840680311,0.8478540992376717,1.0095955236588106,211.0
00:34,16.886838530335023,1.0643542031851567,17.050546486805512,208.0
00:35,14.44307522201304,1.1318753356655684,13.73523490505766,156.0
00:36,16.329694543923807,1.2522821260915225,8.340466064421543,175.0
00:37,19.28042005369569,1.2890702793356237,2.3464389475670977,225.0
00:38,18.098766759702897,0.8654177875361924,8.123395711317993,206.0
00:39,15.283993763856865,0.9590793501198345,15.92059655278512,215.0
00:40,19.26510067785117,0.8642969647930694,7.539368981656711,225.0
00:41,13.153809172521065,1.0078034924301866,4.572644474296423,175.0
00:42,12.38218947663954,1.0903383838660683,15.080362033375723,173.0
00:43,15.362632924247759,0.9507286284876664,7.209069913188804,184.0
00:44,12.332375490118652,1.185541068086544,15.376094243988446,200.0
00:45,14.640776250982281,1.2938620766746012,6.394061027402693,163.0
00:46,12.588706791321732,1.0871942124619354,11.272021249365793,202.0
00:47,16.71317994313331,0.9009278656306268,7.2447849868747145,194.0
00:48,19.230024546636862,1.0279565100247479,16.293694681684162,151.0
00:49,13.896347416411711,0.8994480533455665,16.976472440973712,223.0
00:50,21.298283899664877,0.8591944260510604,6.404371057812326,221.0
00:51,13.70483468203451,0.8117846398506516,8.416367714697582,158.0
00:52,20.009854958200673,0.8183195197743084,8.321750422287801,154.0
00:53,19.523101158290764,0.9161827587788416,16.369845343236555,216.0
00:54,20.441806072088617,1.037021531922457,5.868971205805751,177.0
00:55,21.591109552374817,1.0252818463397084,9.204326680018578,165.0
00:56,21.40434180670117,0.8514400137314739,14.016193427622056,201.0
00:57,17.466340524370462,0.9896148227516033,15.886968316641475,167.0
00:58,15.649011640160838,1.266900006113243,13.909862738228707,157.0
00:59,21.838422166782205,0.9234617730627115,15.702662600171278,216.0
01:00,12.485549769242976,1.2089066799032202,8.028673779344935,193.0
