Time, Temp (degC),P (bar),Vwind(knots),heading(deg)
00:00,15.826890756242657,1.183658970228679,16.93084371333122,219.0
00:01,18.91122740335143,1.1549695454685613,11.146277086730496,233.0
00:02,17.2399666211684,1.2340238049102021,10.065170814929086,262.0
00:03,12.020164067936896,1.0893361207201295,3.4395501450124355,221.0
00:04,17.461868803033813,0.8502951772813716,12.955443725143606,250.0
00:05,17.468454317176604,0.9314147398436692,7.3169045874840055,210.0
00:06,19.087063725632348,0.8793511928645557,9.840999693349843,274.0
00:07,14.952855652945576,0.8511344509874379,16.85768058462772,230.0
00:08,12.946103622059663,1.2931302392445727,15.969465570122534,270.0
00:09,14.850667820330186,1.0589147243302577,18.160166500548037,228.0
00:10,21.897730081663067,1.172689572612755,5.031824085459933,269.0
00:11,14.350639931676657,1.2578200684988166,15.380781880031481,253.0
00:12,12.512533683965641,1.0820065278870756,8.938934528790313,212.0
00:13,14.028085820397052,1.2004191016689263,7.799541510213286,244.0
00:14,20.683915584607234,1.1912948533477177,4.6716272860887775,231.0
00:15,19.319890959380377,0.9936116308330661,4.129566301441745,234.0
00:16,19.025673213918814,0.8827654355830263,12.266507892635609,226.0
00:17,20.373383738596033,1.2578814538726644,2.3961241891793206,274.0
00:18,12.313893135835153,1.039657580607143,4.156483824941628,231.0
00:19,20.520960039758844,1.2354552366554301,18.06981915389869,225.0
00:20,18.007974253158537,0.9595745509165645,15.597226963049973,276.0
00:21,17.09025707116272,1.056787144169892,19.912153269426398,228.0
00:22,13.970292181865776,0.9261360161321562,13.70312380888938,223.0
00:23,15.798863820473915,1.2033899845608584,17.388960655904743,249.0
00:24,21.88841576288502,0.8352122299203238,8.14992826233103,248.0
00:25,20.041170710028457,0.9097631957291554,12.581474302342897,222.0
00:26,17.875596005800585,1.188093105644115,4.79023360478622,222.0
00:27,19.28638668377704,1.262541395167129,2.030228949627537,220.0
00:28,16.72615032948843,0.9060339271908345,15.866782039141077,283.0
00:29,13.064392592105953,0.9393159443607897,4.698878731742249,214.0
00:30,16.532938363394145,1.0922079453261806,2.622171426742317,212.0
00:31,20.39686636731533,1.1587040532476258,3.714122463797427,264.0
00:32,12.970894993353983,1.2219131150902711,6.2942326042989105,270.0
00:33,16.20104649574468,1.0682557131663546,18.690486601808107,277.0
00:34,16.174535954294466,1.0373369822527836,4.2966264004259225,242.0
00:35,21.90590670430806,0.9804133302895266,11.306422976237101,209.0
00:36,17.82764499355008,1.1381540307337654,14.945049856710863,209.0
00:37,19.724423530589057,1.1015944047609707,10.292064144431707,215.0
00:38,13.399589537486023,1.0230036415923052,0.11630124070618919,245.0
